Unnamed: 0,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
69,348,0,2,0,129,0,0,0.0,0.0,102,27,64.5,53.03300859,370689.6552,5747.126437,348.0,0.0,348,348,0,0.0,0.0,0,0,348,348.0,0.0,348,348,0,0,16,0.0,5747.126437,27,102,52.0,43.30127019,1875.0,0,0,0,0,0,78.0,0.0,64.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
70,607,0,2,0,439,0,0,0.0,0.0,404,35,219.5,260.9224023,723228.9951,3294.892916,607.0,0.0,607,607,0,0.0,0.0,0,0,607,607.0,0.0,607,607,0,0,16,0.0,3294.892916,35,404,158.0,213.0422493,45387.0,0,0,0,0,0,237.0,0.0,219.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
71,546,0,2,0,225,0,0,0.0,0.0,192,33,112.5,112.4299782,412087.9121,3663.003663,546.0,0.0,546,546,0,0.0,0.0,0,0,546,546.0,0.0,546,546,0,0,16,0.0,3663.003663,33,192,86.0,91.7986928,8427.0,0,0,0,0,0,129.0,0.0,112.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
72,425596,0,2,0,266,0,0,0.0,0.0,223,43,133.0,127.2792206,625.0058741,4.699292287,425596.0,0.0,425596,425596,0,0.0,0.0,0,0,425596,425596.0,0.0,425596,425596,0,0,16,0.0,4.699292287,43,223,103.0,103.9230485,10800.0,0,0,0,0,0,154.5,0.0,133.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
73,10236,0,2,0,463,0,0,0.0,0.0,430,33,231.5,280.7213921,45232.5127,195.3888238,10236.0,0.0,10236,10236,0,0.0,0.0,0,0,10236,10236.0,0.0,10236,10236,0,0,16,0.0,195.3888238,33,430,165.3333333,229.2080569,52536.33333,0,0,0,0,0,248.0,0.0,231.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
74,107177,0,2,0,206,0,0,0.0,0.0,168,38,103.0,91.92388155,1922.054172,18.66072012,107177.0,0.0,107177,107177,0,0.0,0.0,0,0,107177,107177.0,0.0,107177,107177,0,0,16,0.0,18.66072012,38,168,81.33333333,75.05553499,5633.333333,0,0,0,0,0,122.0,0.0,103.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
75,100602,0,2,0,226,0,0,0.0,0.0,178,48,113.0,91.92388155,2246.476213,19.88032047,100602.0,0.0,100602,100602,0,0.0,0.0,0,0,100602,100602.0,0.0,100602,100602,0,0,16,0.0,19.88032047,48,178,91.33333333,75.05553499,5633.333333,0,0,0,0,0,137.0,0.0,113.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
76,16945,0,2,0,162,0,0,0.0,0.0,133,29,81.0,73.53910524,9560.342284,118.0289171,16945.0,0.0,16945,16945,0,0.0,0.0,0,0,16945,16945.0,0.0,16945,16945,0,0,16,0.0,118.0289171,29,133,63.66666667,60.044428,3605.333333,0,0,0,0,0,95.5,0.0,81.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
77,8347,0,2,0,466,0,0,0.0,0.0,438,28,233.0,289.9137803,55828.44136,239.6070444,8347.0,0.0,8347,8347,0,0.0,0.0,0,0,8347,8347.0,0.0,8347,8347,0,0,16,0.0,239.6070444,28,438,164.6666667,236.7136104,56033.33333,0,0,0,0,0,247.0,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
78,48177,0,2,0,280,0,0,0.0,0.0,248,32,140.0,152.7350647,5811.901945,41.51358532,48177.0,0.0,48177,48177,0,0.0,0.0,0,0,48177,48177.0,0.0,48177,48177,0,0,16,0.0,41.51358532,32,248,104.0,124.7076581,15552.0,0,0,0,0,0,156.0,0.0,140.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
79,10145,0,2,0,292,0,0,0.0,0.0,247,45,146.0,142.8355698,28782.65155,197.141449,10145.0,0.0,10145,10145,0,0.0,0.0,0,0,10145,10145.0,0.0,10145,10145,0,0,16,0.0,197.141449,45,247,112.3333333,116.6247544,13601.33333,0,0,0,0,0,168.5,0.0,146.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
80,7261,0,2,0,502,0,0,0.0,0.0,461,41,251.0,296.9848481,69136.48258,275.4441537,7261.0,0.0,7261,7261,0,0.0,0.0,0,0,7261,7261.0,0.0,7261,7261,0,0,16,0.0,275.4441537,41,461,181.0,242.4871131,58800.0,0,0,0,0,0,271.5,0.0,251.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
81,192697,0,2,0,376,0,0,0.0,0.0,344,32,188.0,220.6173157,1951.24989,10.37898878,192697.0,0.0,192697,192697,0,0.0,0.0,0,0,192697,192697.0,0.0,192697,192697,0,0,16,0.0,10.37898878,32,344,136.0,180.133284,32448.0,0,0,0,0,0,204.0,0.0,188.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
82,10766,0,2,0,225,0,0,0.0,0.0,192,33,112.5,112.4299782,20899.12688,185.7700167,10766.0,0.0,10766,10766,0,0.0,0.0,0,0,10766,10766.0,0.0,10766,10766,0,0,16,0.0,185.7700167,33,192,86.0,91.7986928,8427.0,0,0,0,0,0,129.0,0.0,112.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
83,102752,0,2,0,212,0,0,0.0,0.0,171,41,106.0,91.92388155,2063.220181,19.46434133,102752.0,0.0,102752,102752,0,0.0,0.0,0,0,102752,102752.0,0.0,102752,102752,0,0,16,0.0,19.46434133,41,171,84.33333333,75.05553499,5633.333333,0,0,0,0,0,126.5,0.0,106.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
84,651,0,2,0,196,0,0,0.0,0.0,155,41,98.0,80.61017306,301075.2688,3072.196621,651.0,0.0,651,651,0,0.0,0.0,0,0,651,651.0,0.0,651,651,0,0,16,0.0,3072.196621,41,155,79.0,65.81793069,4332.0,0,0,0,0,0,118.5,0.0,98.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
85,144452,0,2,0,376,0,0,0.0,0.0,344,32,188.0,220.6173157,2602.940769,13.84542962,144452.0,0.0,144452,144452,0,0.0,0.0,0,0,144452,144452.0,0.0,144452,144452,0,0,16,0.0,13.84542962,32,344,136.0,180.133284,32448.0,0,0,0,0,0,204.0,0.0,188.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
86,240245,0,2,0,316,0,0,0.0,0.0,283,33,158.0,176.7766953,1315.32394,8.324835064,240245.0,0.0,240245,240245,0,0.0,0.0,0,0,240245,240245.0,0.0,240245,240245,0,0,16,0.0,8.324835064,33,283,116.3333333,144.3375673,20833.33333,0,0,0,0,0,174.5,0.0,158.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
87,280,0,2,0,216,0,0,0.0,0.0,173,43,108.0,91.92388155,771428.5714,7142.857143,280.0,0.0,280,280,0,0.0,0.0,0,0,280,280.0,0.0,280,280,0,0,16,0.0,7142.857143,43,173,86.33333333,75.05553499,5633.333333,0,0,0,0,0,129.5,0.0,108.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
88,188685,0,2,0,167,0,0,0.0,0.0,133,34,83.5,70.00357134,885.0730053,10.59967671,188685.0,0.0,188685,188685,0,0.0,0.0,0,0,188685,188685.0,0.0,188685,188685,0,0,16,0.0,10.59967671,34,133,67.0,57.15767665,3267.0,0,0,0,0,0,100.5,0.0,83.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
89,249282,0,2,0,280,0,0,0.0,0.0,241,39,140.0,142.8355698,1123.225905,8.023042177,249282.0,0.0,249282,249282,0,0.0,0.0,0,0,249282,249282.0,0.0,249282,249282,0,0,16,0.0,8.023042177,39,241,106.3333333,116.6247544,13601.33333,0,0,0,0,0,159.5,0.0,140.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
90,19762,0,2,0,270,0,0,0.0,0.0,228,42,135.0,131.5218613,13662.58476,101.2043315,19762.0,0.0,19762,19762,0,0.0,0.0,0,0,19762,19762.0,0.0,19762,19762,0,0,16,0.0,101.2043315,42,228,104.0,107.3871501,11532.0,0,0,0,0,0,156.0,0.0,135.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
91,592,0,2,0,442,0,0,0.0,0.0,409,33,221.0,265.8721497,746621.6216,3378.378378,592.0,0.0,592,592,0,0.0,0.0,0,0,592,592.0,0.0,592,592,0,0,16,0.0,3378.378378,33,409,158.3333333,217.0837012,47125.33333,0,0,0,0,0,237.5,0.0,221.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
92,179043,0,2,0,520,0,0,0.0,0.0,486,34,260.0,319.6122651,2904.330245,11.17050094,179043.0,0.0,179043,179043,0,0.0,0.0,0,0,179043,179043.0,0.0,179043,179043,0,0,16,0.0,11.17050094,34,486,184.6666667,260.9623217,68101.33333,0,0,0,0,0,277.0,0.0,260.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
93,45700,0,2,0,156,0,0,0.0,0.0,126,30,78.0,67.88225099,3413.56674,43.76367615,45700.0,0.0,45700,45700,0,0.0,0.0,0,0,45700,45700.0,0.0,45700,45700,0,0,16,0.0,43.76367615,30,126,62.0,55.42562584,3072.0,0,0,0,0,0,93.0,0.0,78.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
94,29428,0,2,0,129,0,0,0.0,0.0,102,27,64.5,53.03300859,4383.580264,67.96248471,29428.0,0.0,29428,29428,0,0.0,0.0,0,0,29428,29428.0,0.0,29428,29428,0,0,16,0.0,67.96248471,27,102,52.0,43.30127019,1875.0,0,0,0,0,0,78.0,0.0,64.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
95,290912,0,2,0,321,0,0,0.0,0.0,278,43,160.5,166.1700936,1103.426466,6.874931251,290912.0,0.0,290912,290912,0,0.0,0.0,0,0,290912,290912.0,0.0,290912,290912,0,0,16,0.0,6.874931251,43,278,121.3333333,135.6773133,18408.33333,0,0,0,0,0,182.0,0.0,160.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
96,34947,0,2,0,297,0,0,0.0,0.0,266,31,148.5,166.1700936,8498.583569,57.22951899,34947.0,0.0,34947,34947,0,0.0,0.0,0,0,34947,34947.0,0.0,34947,34947,0,0,16,0.0,57.22951899,31,266,109.3333333,135.6773133,18408.33333,0,0,0,0,0,164.0,0.0,148.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
97,105373,0,2,0,218,0,0,0.0,0.0,174,44,109.0,91.92388155,2068.841164,18.98019417,105373.0,0.0,105373,105373,0,0.0,0.0,0,0,105373,105373.0,0.0,105373,105373,0,0,16,0.0,18.98019417,44,174,87.33333333,75.05553499,5633.333333,0,0,0,0,0,131.0,0.0,109.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
98,614,0,2,0,130,0,0,0.0,0.0,90,40,65.0,35.35533906,211726.3844,3257.32899,614.0,0.0,614,614,0,0.0,0.0,0,0,614,614.0,0.0,614,614,0,0,16,0.0,3257.32899,40,90,56.66666667,28.86751346,833.3333333,0,0,0,0,0,85.0,0.0,65.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
99,343,0,2,0,225,0,0,0.0,0.0,192,33,112.5,112.4299782,655976.6764,5830.90379,343.0,0.0,343,343,0,0.0,0.0,0,0,343,343.0,0.0,343,343,0,0,16,0.0,5830.90379,33,192,86.0,91.7986928,8427.0,0,0,0,0,0,129.0,0.0,112.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
100,378,0,2,0,216,0,0,0.0,0.0,173,43,108.0,91.92388155,571428.5714,5291.005291,378.0,0.0,378,378,0,0.0,0.0,0,0,378,378.0,0.0,378,378,0,0,16,0.0,5291.005291,43,173,86.33333333,75.05553499,5633.333333,0,0,0,0,0,129.5,0.0,108.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
101,109848,0,2,0,210,0,0,0.0,0.0,170,40,105.0,91.92388155,1911.732576,18.20697691,109848.0,0.0,109848,109848,0,0.0,0.0,0,0,109848,109848.0,0.0,109848,109848,0,0,16,0.0,18.20697691,40,170,83.33333333,75.05553499,5633.333333,0,0,0,0,0,125.0,0.0,105.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
102,37688,0,2,0,194,0,0,0.0,0.0,160,34,97.0,89.09545443,5147.527064,53.06728932,37688.0,0.0,37688,37688,0,0.0,0.0,0,0,37688,37688.0,0.0,37688,37688,0,0,16,0.0,53.06728932,34,160,76.0,72.74613392,5292.0,0,0,0,0,0,114.0,0.0,97.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
103,10009,0,2,0,282,0,0,0.0,0.0,242,40,141.0,142.8355698,28174.64282,199.8201619,10009.0,0.0,10009,10009,0,0.0,0.0,0,0,10009,10009.0,0.0,10009,10009,0,0,16,0.0,199.8201619,40,242,107.3333333,116.6247544,13601.33333,0,0,0,0,0,161.0,0.0,141.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
104,72936,0,2,0,239,0,0,0.0,0.0,207,32,119.5,123.7436867,3276.845454,27.42130087,72936.0,0.0,72936,72936,0,0.0,0.0,0,0,72936,72936.0,0.0,72936,72936,0,0,16,0.0,27.42130087,32,207,90.33333333,101.0362971,10208.33333,0,0,0,0,0,135.5,0.0,119.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
105,21992,0,2,0,436,0,0,0.0,0.0,399,37,218.0,255.9726548,19825.39105,90.94216079,21992.0,0.0,21992,21992,0,0.0,0.0,0,0,21992,21992.0,0.0,21992,21992,0,0,16,0.0,90.94216079,37,399,157.6666667,209.0007974,43681.33333,0,0,0,0,0,236.5,0.0,218.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
106,100884,0,2,0,200,0,0,0.0,0.0,157,43,100.0,80.61017306,1982.474922,19.82474922,100884.0,0.0,100884,100884,0,0.0,0.0,0,0,100884,100884.0,0.0,100884,100884,0,0,16,0.0,19.82474922,43,157,81.0,65.81793069,4332.0,0,0,0,0,0,121.5,0.0,100.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
107,33740,0,2,0,294,0,0,0.0,0.0,249,45,147.0,144.2497834,8713.692946,59.27682276,33740.0,0.0,33740,33740,0,0.0,0.0,0,0,33740,33740.0,0.0,33740,33740,0,0,16,0.0,59.27682276,45,249,113.0,117.7794549,13872.0,0,0,0,0,0,169.5,0.0,147.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
108,87568,0,2,0,194,0,0,0.0,0.0,160,34,97.0,89.09545443,2215.421158,22.83939339,87568.0,0.0,87568,87568,0,0.0,0.0,0,0,87568,87568.0,0.0,87568,87568,0,0,16,0.0,22.83939339,34,160,76.0,72.74613392,5292.0,0,0,0,0,0,114.0,0.0,97.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
109,10339,0,2,0,262,0,0,0.0,0.0,224,38,131.0,131.5218613,25340.94206,193.4423058,10339.0,0.0,10339,10339,0,0.0,0.0,0,0,10339,10339.0,0.0,10339,10339,0,0,16,0.0,193.4423058,38,224,100.0,107.3871501,11532.0,0,0,0,0,0,150.0,0.0,131.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
110,2343,0,2,0,558,0,0,0.0,0.0,511,47,279.0,328.0975465,238156.21,853.6064874,2343.0,0.0,2343,2343,0,0.0,0.0,0,0,2343,2343.0,0.0,2343,2343,0,0,16,0.0,853.6064874,47,511,201.6666667,267.8905249,71765.33333,0,0,0,0,0,302.5,0.0,279.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
111,755,0,2,0,504,0,0,0.0,0.0,462,42,252.0,296.9848481,667549.6689,2649.006623,755.0,0.0,755,755,0,0.0,0.0,0,0,755,755.0,0.0,755,755,0,0,16,0.0,2649.006623,42,462,182.0,242.4871131,58800.0,0,0,0,0,0,273.0,0.0,252.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
112,2761,0,2,0,123,0,0,0.0,0.0,99,24,61.5,53.03300859,44549.07642,724.3752264,2761.0,0.0,2761,2761,0,0.0,0.0,0,0,2761,2761.0,0.0,2761,2761,0,0,16,0.0,724.3752264,24,99,49.0,43.30127019,1875.0,0,0,0,0,0,73.5,0.0,61.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
113,753,0,2,0,463,0,0,0.0,0.0,430,33,231.5,280.7213921,614873.838,2656.042497,753.0,0.0,753,753,0,0.0,0.0,0,0,753,753.0,0.0,753,753,0,0,16,0.0,2656.042497,33,430,165.3333333,229.2080569,52536.33333,0,0,0,0,0,248.0,0.0,231.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
114,108988,0,2,0,226,0,0,0.0,0.0,178,48,113.0,91.92388155,2073.622784,18.35064411,108988.0,0.0,108988,108988,0,0.0,0.0,0,0,108988,108988.0,0.0,108988,108988,0,0,16,0.0,18.35064411,48,178,91.33333333,75.05553499,5633.333333,0,0,0,0,0,137.0,0.0,113.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
115,289564,0,2,0,152,0,0,0.0,0.0,121,31,76.0,63.63961031,524.9271318,6.906935945,289564.0,0.0,289564,289564,0,0.0,0.0,0,0,289564,289564.0,0.0,289564,289564,0,0,16,0.0,6.906935945,31,121,61.0,51.96152423,2700.0,0,0,0,0,0,91.5,0.0,76.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
116,60489,0,2,0,244,0,0,0.0,0.0,211,33,122.0,125.8650071,4033.791268,33.06386285,60489.0,0.0,60489,60489,0,0.0,0.0,0,0,60489,60489.0,0.0,60489,60489,0,0,16,0.0,33.06386285,33,211,92.33333333,102.7683479,10561.33333,0,0,0,0,0,138.5,0.0,122.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
117,731,0,2,0,504,0,0,0.0,0.0,462,42,252.0,296.9848481,689466.4843,2735.978112,731.0,0.0,731,731,0,0.0,0.0,0,0,731,731.0,0.0,731,731,0,0,16,0.0,2735.978112,42,462,182.0,242.4871131,58800.0,0,0,0,0,0,273.0,0.0,252.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
118,57143,0,2,0,514,0,0,0.0,0.0,473,41,257.0,305.4701295,8994.977513,34.9999125,57143.0,0.0,57143,57143,0,0.0,0.0,0,0,57143,57143.0,0.0,57143,57143,0,0,16,0.0,34.9999125,41,473,185.0,249.4153163,62208.0,0,0,0,0,0,277.5,0.0,257.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
119,441,0,2,0,175,0,0,0.0,0.0,141,34,87.5,75.66042559,396825.3968,4535.147392,441.0,0.0,441,441,0,0.0,0.0,0,0,441,441.0,0.0,441,441,0,0,16,0.0,4535.147392,34,141,69.66666667,61.7764788,3816.333333,0,0,0,0,0,104.5,0.0,87.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
120,387172,0,2,0,403,0,0,0.0,0.0,374,29,201.5,243.9518395,1040.881055,5.165662806,387172.0,0.0,387172,387172,0,0.0,0.0,0,0,387172,387172.0,0.0,387172,387172,0,0,16,0.0,5.165662806,29,374,144.0,199.1858429,39675.0,0,0,0,0,0,216.0,0.0,201.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
121,106981,0,2,0,200,0,0,0.0,0.0,165,35,100.0,91.92388155,1869.490844,18.69490844,106981.0,0.0,106981,106981,0,0.0,0.0,0,0,106981,106981.0,0.0,106981,106981,0,0,16,0.0,18.69490844,35,165,78.33333333,75.05553499,5633.333333,0,0,0,0,0,117.5,0.0,100.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
122,9998,0,2,0,217,0,0,0.0,0.0,186,31,108.5,109.6015511,21704.34087,200.040008,9998.0,0.0,9998,9998,0,0.0,0.0,0,0,9998,9998.0,0.0,9998,9998,0,0,16,0.0,200.040008,31,186,82.66666667,89.48929172,8008.333333,0,0,0,0,0,124.0,0.0,108.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
123,320,0,2,0,306,0,0,0.0,0.0,263,43,153.0,155.5634919,956250.0,6250.0,320.0,0.0,320,320,0,0.0,0.0,0,0,320,320.0,0.0,320,320,0,0,16,0.0,6250.0,43,263,116.3333333,127.0170592,16133.33333,0,0,0,0,0,174.5,0.0,153.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
124,15862,0,2,0,165,0,0,0.0,0.0,124,41,82.5,58.68986284,10402.21914,126.0875047,15862.0,0.0,15862,15862,0,0.0,0.0,0,0,15862,15862.0,0.0,15862,15862,0,0,16,0.0,126.0875047,41,124,68.66666667,47.92007234,2296.333333,0,0,0,0,0,103.0,0.0,82.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
125,40946,0,2,0,259,0,0,0.0,0.0,226,33,129.5,136.4716088,6325.404191,48.84482001,40946.0,0.0,40946,40946,0,0.0,0.0,0,0,40946,40946.0,0.0,40946,40946,0,0,16,0.0,48.84482001,33,226,97.33333333,111.428602,12416.33333,0,0,0,0,0,146.0,0.0,129.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
126,518142,0,2,0,326,0,0,0.0,0.0,290,36,163.0,179.6051224,629.1711539,3.859945729,518142.0,0.0,518142,518142,0,0.0,0.0,0,0,518142,518142.0,0.0,518142,518142,0,0,16,0.0,3.859945729,36,290,120.6666667,146.6469684,21505.33333,0,0,0,0,0,181.0,0.0,163.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
127,347,0,2,0,129,0,0,0.0,0.0,102,27,64.5,53.03300859,371757.9251,5763.688761,347.0,0.0,347,347,0,0.0,0.0,0,0,347,347.0,0.0,347,347,0,0,16,0.0,5763.688761,27,102,52.0,43.30127019,1875.0,0,0,0,0,0,78.0,0.0,64.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
128,21729,0,2,0,424,0,0,0.0,0.0,393,31,212.0,255.9726548,19513.0931,92.04289199,21729.0,0.0,21729,21729,0,0.0,0.0,0,0,21729,21729.0,0.0,21729,21729,0,0,16,0.0,92.04289199,31,393,151.6666667,209.0007974,43681.33333,0,0,0,0,0,227.5,0.0,212.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
129,101751,0,2,0,214,0,0,0.0,0.0,172,42,107.0,91.92388155,2103.173433,19.65582648,101751.0,0.0,101751,101751,0,0.0,0.0,0,0,101751,101751.0,0.0,101751,101751,0,0,16,0.0,19.65582648,42,172,85.33333333,75.05553499,5633.333333,0,0,0,0,0,128.0,0.0,107.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
130,920180,0,2,0,200,0,0,0.0,0.0,165,35,100.0,91.92388155,217.3487796,2.173487796,920180.0,0.0,920180,920180,0,0.0,0.0,0,0,920180,920180.0,0.0,920180,920180,0,0,16,0.0,2.173487796,35,165,78.33333333,75.05553499,5633.333333,0,0,0,0,0,117.5,0.0,100.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
131,678,0,2,0,175,0,0,0.0,0.0,141,34,87.5,75.66042559,258112.0944,2949.852507,678.0,0.0,678,678,0,0.0,0.0,0,0,678,678.0,0.0,678,678,0,0,16,0.0,2949.852507,34,141,69.66666667,61.7764788,3816.333333,0,0,0,0,0,104.5,0.0,87.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
132,121272,0,2,0,537,0,0,0.0,0.0,502,35,268.5,330.2188668,4428.062537,16.49185302,121272.0,0.0,121272,121272,0,0.0,0.0,0,0,121272,121272.0,0.0,121272,121272,0,0,16,0.0,16.49185302,35,502,190.6666667,269.6225757,72696.33333,0,0,0,0,0,286.0,0.0,268.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
133,596,0,2,0,270,0,0,0.0,0.0,228,42,135.0,131.5218613,453020.1342,3355.704698,596.0,0.0,596,596,0,0.0,0.0,0,0,596,596.0,0.0,596,596,0,0,16,0.0,3355.704698,42,228,104.0,107.3871501,11532.0,0,0,0,0,0,156.0,0.0,135.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
134,15194,0,2,0,432,0,0,0.0,0.0,398,34,216.0,257.3868684,28432.2759,131.6309069,15194.0,0.0,15194,15194,0,0.0,0.0,0,0,15194,15194.0,0.0,15194,15194,0,0,16,0.0,131.6309069,34,398,155.3333333,210.155498,44165.33333,0,0,0,0,0,233.0,0.0,216.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
135,37883,0,2,0,194,0,0,0.0,0.0,160,34,97.0,89.09545443,5121.030541,52.79412929,37883.0,0.0,37883,37883,0,0.0,0.0,0,0,37883,37883.0,0.0,37883,37883,0,0,16,0.0,52.79412929,34,160,76.0,72.74613392,5292.0,0,0,0,0,0,114.0,0.0,97.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
136,275,0,2,0,280,0,0,0.0,0.0,248,32,140.0,152.7350647,1018181.818,7272.727273,275.0,0.0,275,275,0,0.0,0.0,0,0,275,275.0,0.0,275,275,0,0,16,0.0,7272.727273,32,248,104.0,124.7076581,15552.0,0,0,0,0,0,156.0,0.0,140.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
137,868,0,2,0,309,0,0,0.0,0.0,264,45,154.5,154.8563851,355990.7834,2304.147465,868.0,0.0,868,868,0,0.0,0.0,0,0,868,868.0,0.0,868,868,0,0,16,0.0,2304.147465,45,264,118.0,126.439709,15987.0,0,0,0,0,0,177.0,0.0,154.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
138,21860,0,2,0,502,0,0,0.0,0.0,461,41,251.0,296.9848481,22964.31839,91.49130833,21860.0,0.0,21860,21860,0,0.0,0.0,0,0,21860,21860.0,0.0,21860,21860,0,0,16,0.0,91.49130833,41,461,181.0,242.4871131,58800.0,0,0,0,0,0,271.5,0.0,251.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
139,176905,0,2,0,355,0,0,0.0,0.0,326,29,177.5,210.010714,2006.726774,11.30550295,176905.0,0.0,176905,176905,0,0.0,0.0,0,0,176905,176905.0,0.0,176905,176905,0,0,16,0.0,11.30550295,29,326,128.0,171.4730299,29403.0,0,0,0,0,0,192.0,0.0,177.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
140,492,0,2,0,463,0,0,0.0,0.0,430,33,231.5,280.7213921,941056.9106,4065.04065,492.0,0.0,492,492,0,0.0,0.0,0,0,492,492.0,0.0,492,492,0,0,16,0.0,4065.04065,33,430,165.3333333,229.2080569,52536.33333,0,0,0,0,0,248.0,0.0,231.5,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
