Unnamed: 0,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
38466,284974,1,2,62,134,62,62,62.0,0.0,72,62,67.0,7.071067812,687.7820433,10.52727617,142487.0,201497.1484,284967,7,0,0.0,0.0,0,0,284974,284974.0,0.0,284974,284974,0,8,16,3.509092058,7.018184115,62,72,64.5,5.0,25.0,0,0,0,0,2,86.0,62.0,67.0,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,1
38467,87274,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,8009.258198,34.37449871,43637.0,61709.20879,87272,2,0,0.0,0.0,0,0,87274,43637.0,61709.20879,87272,2,0,0,24,0.0,34.37449871,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38468,32262514,1,5,154,558,154,154,154.0,0.0,177,49,111.6,64.07651676,22.06895594,0.185974348,6452502.8,14160340.09,31782338,9,0,0.0,0.0,0,0,32262514,8065628.5,15995532.73,32058494,9,0,8,40,0.030995725,0.154978623,49,177,116.8571429,54.86173096,3009.809524,0,0,0,0,5,136.3333333,154.0,111.6,-1,1,204011.0,0.0,204011,204011,31782338.0,0.0,31782338,31782338,1
38469,221651,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,3153.606345,13.53479118,110825.5,156716.783,221641,10,0,0.0,0.0,0,0,221651,110825.5,156716.783,221641,10,0,0,24,0.0,13.53479118,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38470,241330,0,3,0,702,0,0,0.0,0.0,298,106,234.0,110.8512517,2908.879957,12.43111093,120665.0,170633.3516,241321,9,0,0.0,0.0,0,0,241330,120665.0,170633.3516,241321,9,0,0,24,0.0,12.43111093,106,298,202.0,110.8512517,12288.0,0,0,0,0,0,269.3333333,0.0,234.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38471,279475,0,3,0,300,0,0,0.0,0.0,106,97,100.0,5.196152423,1073.441274,10.73441274,139737.5,197618.6677,279475,0,0,0.0,0.0,0,0,279475,139737.5,197618.6677,279475,0,0,0,24,0.0,10.73441274,97,106,101.5,5.196152423,27.0,0,0,0,0,0,135.3333333,0.0,100.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38472,189557,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,3687.545171,15.82637412,94778.5,134028.5548,189551,6,0,0.0,0.0,0,0,189557,94778.5,134028.5548,189551,6,0,0,24,0.0,15.82637412,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38473,32972480,1,5,205,1150,205,205,205.0,0.0,473,49,230.0,223.0448385,41.0948767,0.181969934,6594496.0,14548476.32,32619120,6,0,0.0,0.0,0,0,32972480,8243120.0,16373902.62,32803684,6,0,8,40,0.030328322,0.151641611,49,473,208.7142857,187.8942205,35304.2381,0,0,0,0,5,243.5,205.0,230.0,-1,1,168786.0,0.0,168786,168786,32619120.0,0.0,32619120,32619120,1
38474,152876,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,4572.333133,19.62374735,76438.0,108084.0999,152865,11,0,0.0,0.0,0,0,152876,76438.0,108084.0999,152865,11,0,0,24,0.0,19.62374735,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38475,3514584,1,2,64,85,64,64,64.0,0.0,64,21,42.5,30.40559159,42.3947756,0.853586086,1757292.0,2485173.452,3514575,9,0,0.0,0.0,0,0,3514584,3514584.0,0.0,3514584,3514584,0,8,16,0.284528695,0.569057391,21,64,53.25,21.5,462.25,0,0,0,0,2,71.0,64.0,42.5,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,1
38476,30947794,1,5,154,800,154,154,154.0,0.0,298,49,160.0,128.1073768,30.8261067,0.193874885,6189558.8,13672200.99,30646765,10,0,0.0,0.0,0,0,30947794,7736948.5,15374423.69,30798342,10,0,8,40,0.032312481,0.161562404,49,298,151.4285714,106.5236392,11347.28571,0,0,0,0,5,176.6666667,154.0,160.0,-1,1,149442.0,0.0,149442,149442,30646765.0,0.0,30646765,30646765,1
38477,178884,0,3,0,300,0,0,0.0,0.0,106,97,100.0,5.196152423,1677.064466,16.77064466,89442.0,126475.9473,178874,10,0,0.0,0.0,0,0,178884,89442.0,126475.9473,178874,10,0,0,24,0.0,16.77064466,97,106,101.5,5.196152423,27.0,0,0,0,0,0,135.3333333,0.0,100.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38478,90485050,7,8,161,328,23,23,23.0,0.0,59,23,41.0,15.21277659,5.404207656,0.165773241,6463217.857,11121009.32,29533328,9,90010885,15001814.17,16433653.96,30012180,9,90485050,12926435.71,13290362.89,30003327,37800,0,56,64,0.077360846,0.088412395,23,59,32.0,13.94274005,194.4,0,0,0,0,1,34.13333333,23.0,41.0,-1,7,713273.6667,422971.5769,1201678,468144,21967765.5,9325674.931,29533328,9600785,1
38479,84864763,4,7,452,1925,137,103,113.0,16.0623784,298,137,275.0,60.85228015,28.00926929,0.12961799,8486476.3,12305223.33,28727153,10,59985310,19995103.33,12063548.3,28994883,6287490,84864763,14144127.17,15611745.35,30914948,10,0,32,56,0.047133815,0.082484175,103,298,209.5,93.19042089,8684.454545,0,0,0,0,1,228.5454545,113.0,275.0,-1,4,254447.0,18784.99875,267730,241164,21047543.0,10178669.6,28727153,6046326,1
38480,186981,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,3738.347747,16.04441093,93490.5,132201.3909,186971,10,0,0.0,0.0,0,0,186981,93490.5,132201.3909,186971,10,0,0,24,0.0,16.04441093,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38481,115435115,5,7,177,296,54,23,35.4,16.97939928,59,23,42.28571429,15.95529469,4.09753999,0.103954503,10494101.36,19669444.93,57860539,7,114971900,28742975.0,33253164.6,60004521,8,115435115,19239185.83,24075196.4,57860539,470451,0,40,56,0.043314376,0.060640127,23,59,38.15384615,15.98877812,255.6410256,0,0,0,0,1,41.33333333,35.4,42.28571429,-1,5,2253782.667,1842200.002,4149688,470451,36070183.67,24045880.76,57860539,10272332,1
38482,32282077,1,5,154,800,154,154,154.0,0.0,298,49,160.0,128.1073768,29.55200187,0.185861647,6456415.4,14272209.8,31986746,7,0,0.0,0.0,0,0,32282077,8070519.25,16100089.22,32220614,7,0,8,40,0.030976941,0.154884706,49,298,151.4285714,106.5236392,11347.28571,0,0,0,0,5,176.6666667,154.0,160.0,-1,1,61453.0,0.0,61453,61453,31986746.0,0.0,31986746,31986746,1
38483,118909678,143,889,7635,937773,57,45,53.39160839,4.358955433,1056,45,1054.862767,33.9078517,7950.639644,8.678856232,115334.3143,633809.1163,7531677,3,118562526,834947.3662,1527557.124,7531863,2298,118909678,133907.295,681352.1116,7531869,3,0,1144,7112,1.202593451,7.476262782,45,1056,915.249758,348.4872229,121443.3445,0,0,0,0,6,916.1366279,53.39160839,1054.862767,-1,143,8444736.25,9557529.964,30301109,1208631,5996721.125,844169.5101,7531677,5010445,1
38484,92192675,3,5,380,1298,137,106,126.6666667,17.89785834,298,106,259.6,85.86501034,18.20101217,0.08677479,13170382.14,16330224.86,31095748,6,61979002,30989501.0,296598.7678,31199228,30779774,61096927,15274231.75,30404768.97,60881130,6,0,24,40,0.032540546,0.054234244,106,298,198.2222222,95.41590247,9104.194444,0,0,0,0,1,223.0,126.6666667,259.6,-1,3,159635.5,79415.8697,215791,103480,30624468.0,565170.2431,31095748,29997882,1
38485,79243,0,3,0,702,0,0,0.0,0.0,298,106,234.0,110.8512517,8858.826647,37.85823353,39621.5,56019.12053,79233,10,0,0.0,0.0,0,0,79243,39621.5,56019.12053,79233,10,0,0,24,0.0,37.85823353,106,298,202.0,110.8512517,12288.0,0,0,0,0,0,269.3333333,0.0,234.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38486,5938820,3,1,294,98,98,98,98.0,0.0,98,98,98.0,0.0,66.00637837,0.673534473,1979606.667,3428763.737,5938802,8,5938812,2969406.0,4199360.095,5938802,10,0,0.0,0.0,0,0,0,24,8,0.505150855,0.168383618,98,98,98.0,0.0,0.0,0,0,0,0,0,122.5,98.0,98.0,-1,3,8.0,0.0,8,8,5938802.0,0.0,5938802,5938802,1
38487,60493,1,2,62,134,62,62,62.0,0.0,72,62,67.0,7.071067812,3240.044303,49.59251484,30246.5,42759.45417,60482,11,0,0.0,0.0,0,0,60493,60493.0,0.0,60493,60493,0,8,16,16.53083828,33.06167656,62,72,64.5,5.0,25.0,0,0,0,0,2,86.0,62.0,67.0,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,1
38488,59764713,3,1,216,88,88,64,72.0,13.85640646,88,88,88.0,0.0,5.086613567,0.066929126,19921571.0,34505155.82,59764693,10,59764703,29882351.5,42260012.62,59764693,10,0,0.0,0.0,0,0,0,24,8,0.050196844,0.016732281,64,88,78.4,13.14534138,172.8,0,0,0,0,0,98.0,72.0,88.0,-1,3,10.0,0.0,10,10,59764693.0,0.0,59764693,59764693,1
38489,134876,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,5182.538035,22.24265251,67438.0,95353.34944,134863,13,0,0.0,0.0,0,0,134876,67438.0,95353.34944,134863,13,0,0,24,0.0,22.24265251,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38490,302075,0,3,0,702,0,0,0.0,0.0,302,98,234.0,117.7794549,2323.926177,9.93130845,151037.5,213583.7246,302064,11,0,0.0,0.0,0,0,302075,151037.5,213583.7246,302064,11,0,0,24,0.0,9.93130845,98,302,200.0,117.7794549,13872.0,0,0,0,0,0,266.6666667,0.0,234.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38491,32112024,1,5,154,800,154,154,154.0,0.0,298,49,160.0,128.1073768,29.70849798,0.186845899,6422404.8,14258892.81,31929352,8,0,0.0,0.0,0,0,32112024,8028006.0,16003507.77,32033203,8,0,8,40,0.031140983,0.155704916,49,298,151.4285714,106.5236392,11347.28571,0,0,0,0,5,176.6666667,154.0,160.0,-1,1,78811.0,0.0,78811,78811,31929352.0,0.0,31929352,31929352,1
38492,314452,0,3,0,702,0,0,0.0,0.0,298,106,234.0,110.8512517,2232.455192,9.540406803,157226.0,222339.8278,314444,8,0,0.0,0.0,0,0,314452,157226.0,222339.8278,314444,8,0,0,24,0.0,9.540406803,106,298,202.0,110.8512517,12288.0,0,0,0,0,0,269.3333333,0.0,234.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38493,70707038,5,5,177,178,54,23,35.4,16.97939928,59,23,35.6,13.6491758,5.020716608,0.141428637,7856337.556,15975396.15,48866425,9,60019054,15004763.5,23437637.81,49340814,10,70707038,17676759.5,21624367.61,49336048,474398,0,40,40,0.070714318,0.070714318,23,59,34.36363636,14.2847662,204.0545455,0,0,0,0,1,37.8,35.4,35.6,-1,5,471549.3333,2517.574295,474398,469623,23097463.33,22316575.86,48866425,10208607,1
38494,110881865,4,3,303,225,101,65,75.75,17.1537168,101,62,75.0,22.5166605,4.761824668,0.063130251,18480310.83,19407810.08,41856719,10,105563463,35187821.0,9921754.231,41856719,23785810,4513052,2256526.0,3191195.531,4513042,10,0,32,24,0.036074429,0.027055822,62,101,78.625,18.78401676,352.8392857,0,0,0,0,0,89.85714286,75.75,75.0,-1,4,5318402.0,0.0,5318402,5318402,35187821.0,9921754.231,41856719,23785810,1
38495,308321,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,2267.117712,9.730118934,154160.5,218000.3135,308310,11,0,0.0,0.0,0,0,308321,154160.5,218000.3135,308310,11,0,0,24,0.0,9.730118934,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38496,2221515,6,3,1788,309,298,298,298.0,0.0,103,103,103.0,0.0,943.9504122,4.051289323,277689.375,635218.1455,1835287,6,2040488,408097.6,912436.7072,2040314,6,2020542,1010271.0,1422826.123,2016361,4181,0,48,24,2.700859549,1.350429774,103,298,220.0,100.697567,10140.0,0,0,0,0,0,244.4444444,298.0,103.0,-1,6,0.0,0.0,0,0,0.0,0.0,0,0,1
38497,77743603,8,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.115765152,9717950.375,20539958.47,59991167,1278,77740654,11105807.71,21776765.03,59991167,1278,0,0.0,0.0,0,0,0,0,0,0.102902357,0.012862795,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,-1,0,4888.5,935.5022715,5550,4227,19433456.5,27068436.61,59991167,5007843,1
38498,48521,0,3,0,702,0,0,0.0,0.0,298,106,234.0,110.8512517,14467.96233,61.82889883,24260.5,34295.38599,48511,10,0,0.0,0.0,0,0,48521,24260.5,34295.38599,48511,10,0,0,24,0.0,61.82889883,106,298,202.0,110.8512517,12288.0,0,0,0,0,0,269.3333333,0.0,234.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38499,140052,0,3,0,300,0,0,0.0,0.0,106,97,100.0,5.196152423,2142.06152,21.4206152,70026.0,99018.991,140043,9,0,0.0,0.0,0,0,140052,70026.0,99018.991,140043,9,0,0,24,0.0,21.4206152,97,106,101.5,5.196152423,27.0,0,0,0,0,0,135.3333333,0.0,100.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38500,94962,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,7360.839072,31.591584,47481.0,67135.54623,94953,9,0,0.0,0.0,0,0,94962,47481.0,67135.54623,94953,9,0,0,24,0.0,31.591584,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38501,206517,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,3384.709249,14.52664914,103258.5,146014.0148,206506,11,0,0.0,0.0,0,0,206517,103258.5,146014.0148,206506,11,0,0,24,0.0,14.52664914,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38502,32164621,1,5,154,1166,154,154,154.0,0.0,481,49,233.2,227.4031662,41.03887933,0.186540361,6432924.2,14207052.98,31846876,9,0,0.0,0.0,0,0,32164621,8041155.25,15976526.13,32005681,9,0,8,40,0.03109006,0.155450301,49,481,203.7142857,192.8796812,37202.57143,0,0,0,0,5,237.6666667,154.0,233.2,-1,1,158931.0,0.0,158931,158931,31846876.0,0.0,31846876,31846876,1
38503,212645,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,3287.168755,14.10802041,106322.5,150342.9225,212631,14,0,0.0,0.0,0,0,212645,106322.5,150342.9225,212631,14,0,0,24,0.0,14.10802041,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38504,110799,0,3,0,702,0,0,0.0,0.0,298,106,234.0,110.8512517,6335.797254,27.07605664,55399.5,78328.33947,110786,13,0,0.0,0.0,0,0,110799,55399.5,78328.33947,110786,13,0,0,24,0.0,27.07605664,106,298,202.0,110.8512517,12288.0,0,0,0,0,0,269.3333333,0.0,234.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38505,207397,0,3,0,300,0,0,0.0,0.0,106,97,100.0,5.196152423,1446.501155,14.46501155,103698.5,146636.2687,207386,11,0,0.0,0.0,0,0,207397,103698.5,146636.2687,207386,11,0,0,24,0.0,14.46501155,97,106,101.5,5.196152423,27.0,0,0,0,0,0,135.3333333,0.0,100.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38506,149650,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,4670.898764,20.04677581,74825.0,105802.9735,149639,11,0,0.0,0.0,0,0,149650,74825.0,105802.9735,149639,11,0,0,24,0.0,20.04677581,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38507,74782223,3,9,309,2487,103,103,103.0,0.0,298,103,276.3333333,65.0,37.38856493,0.160465944,6798383.909,20771291.05,69337436,9,4994944,2497472.0,2143762.499,4013341,981603,74782223,9347777.875,24356880.0,69531514,9,0,24,72,0.040116486,0.120349458,103,298,223.0,98.74208829,9750.0,0,0,0,0,3,241.5833333,103.0,276.3333333,-1,3,222466.0,0.0,222466,222466,69337436.0,0.0,69337436,69337436,1
38508,84192,1,2,291,196,291,291,291.0,0.0,98,98,98.0,0.0,5784.397567,35.63283922,42096.0,59525.66305,84187,5,0,0.0,0.0,0,0,5,5.0,0.0,5,5,0,8,16,11.87761307,23.75522615,98,291,146.25,96.5,9312.25,0,0,0,0,2,195.0,291.0,98.0,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,1
38509,104178688,11,1,424,8,64,8,38.54545455,29.2450462,8,8,8.0,0.0,4.146721448,0.115186707,9470789.818,20987871.73,52027625,8,104178679,10417867.9,21873988.46,52027625,8,0,0.0,0.0,0,0,0,88,8,0.105587815,0.009598892,8,64,33.84615385,29.05697321,844.3076923,0,0,0,0,0,36.66666667,38.54545455,8.0,-1,11,118328.5,60695.92478,161247,75410,51920599.5,151356.9136,52027625,51813574,1
38510,113886372,8,63,436,65529,57,45,54.5,4.242640687,1056,57,1040.142857,125.8621695,579.2176785,0.623428412,1626948.171,5794773.356,31656836,5,100028140,14289734.29,12118796.93,31659822,126899,113886372,1836876.968,6131415.676,31657106,5,0,64,504,0.070245455,0.553182957,45,1056,916.9722222,348.60846,121527.8584,0,0,0,0,7,929.8873239,54.5,1040.142857,-1,8,83057.0,200868.816,493074,497,18897902.17,8477446.668,31656836,8268909,1
38511,9856168,5,4,292,220,62,53,58.4,4.929503018,62,48,55.0,8.082903769,51.94716648,0.913133786,1232021.0,3088932.788,8864632,10,9466872,2366718.0,4341234.581,8864632,10,9856168,3285389.333,5345894.88,9454007,1809,0,40,32,0.507296548,0.405837238,48,62,57.4,6.16801787,38.04444444,0,0,0,0,0,63.77777778,58.4,55.0,-1,5,602242.0,0.0,602242,602242,8864632.0,0.0,8864632,8864632,1
38512,251787,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,2776.156037,11.91483278,125893.5,178024.7388,251776,11,0,0.0,0.0,0,0,251787,125893.5,178024.7388,251776,11,0,0,24,0.0,11.91483278,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38513,91893950,7,4,542,435,98,62,77.42857143,19.24280942,241,48,108.75,91.26289863,10.6318207,0.119703201,9189395.0,23435292.27,75316960,5,91340421,15223403.5,30146755.81,76220606,5,91893950,30631316.67,39277993.44,75936113,6143887,0,56,32,0.076174764,0.043528437,48,241,89.58333333,52.03400695,2707.537879,0,0,0,0,0,97.72727273,77.42857143,108.75,-1,7,507603.3333,462034.7039,903651,6,29939202.67,39349664.84,75316960,5240230,1
38514,39457,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,17715.48775,76.03213625,19728.5,27887.58434,39448,9,0,0.0,0.0,0,0,39457,19728.5,27887.58434,39448,9,0,0,24,0.0,76.03213625,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38515,85979,0,3,0,702,0,0,0.0,0.0,298,106,234.0,110.8512517,8164.784424,34.89224113,42989.5,60776.53495,85965,14,0,0.0,0.0,0,0,85979,42989.5,60776.53495,85965,14,0,0,24,0.0,34.89224113,106,298,202.0,110.8512517,12288.0,0,0,0,0,0,269.3333333,0.0,234.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38516,34095966,1,5,154,1182,154,154,154.0,0.0,489,49,236.4,231.7623783,39.18352101,0.175973897,6819193.2,15031555.02,33707684,11,0,0.0,0.0,0,0,34095966,8523991.5,16862823.97,33817461,11,0,8,40,0.029328983,0.146644914,49,489,206.0,196.7146834,38696.66667,0,0,0,0,5,240.3333333,154.0,236.4,-1,1,278494.0,0.0,278494,278494,33707684.0,0.0,33707684,33707684,1
38517,103916035,12,27,1212,2727,101,101,101.0,0.0,101,101,101.0,0.0,37.90560331,0.375303003,2734632.5,6900113.516,36745228,6,102950116,9359101.455,10548795.37,36859450,803663,103916035,3996770.577,8171797.566,36941814,6,0,96,216,0.115477847,0.259825156,101,101,101.0,0.0,0.0,0,0,0,0,2,103.5897436,101.0,101.0,-1,12,711959.8571,827651.9937,2399840,114222,13987298.14,10589823.69,36745228,6283637,1
38518,113511,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,6157.993498,26.42915665,56755.5,80248.84149,113500,11,0,0.0,0.0,0,0,113511,56755.5,80248.84149,113500,11,0,0,24,0.0,26.42915665,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38519,33089699,1,5,154,1150,154,154,154.0,0.0,473,49,230.0,223.0448385,39.40803451,0.181325312,6617939.8,14604317.45,32742215,11,0,0.0,0.0,0,0,33089699,8272424.75,16368063.33,32823800,11,0,8,40,0.030220885,0.151104427,49,473,201.4285714,189.0474871,35738.95238,0,0,0,0,5,235.0,154.0,230.0,-1,1,265888.0,0.0,265888,265888,32742215.0,0.0,32742215,32742215,1
38520,84196314,3,9,350,2019,148,101,116.6666667,27.13546265,302,53,224.3333333,117.3211405,28.13662365,0.142524054,7654210.364,17781260.24,57563809,9,26275460,13137730.0,12398328.28,21904672,4370788,84196314,10524539.25,20538682.97,57790455,9,0,24,72,0.035631013,0.10689304,53,302,190.0,110.3970108,12187.5,0,0,0,0,3,205.8333333,116.6666667,224.3333333,-1,3,2348549.5,3006193.062,4474249,222850,39682510.0,25287975.56,57563809,21801211,1
38521,10751791,11,21,1078,6138,98,98,98.0,0.0,302,98,292.2857143,44.51644961,671.1439982,2.976248329,346831.9677,1879310.411,10470805,2,10553795,1055379.5,3337204.145,10553229,2,10751791,537589.55,2384580.238,10668251,6,0,88,168,1.023085363,1.953162966,98,302,221.6363636,101.2243233,10246.36364,0,0,0,0,1,228.5625,98.0,292.2857143,-1,11,82730.0,0.0,82730,82730,10470805.0,0.0,10470805,10470805,1
38522,81531688,3,3,222,441,98,62,74.0,20.78460969,281,62,147.0,117.4350885,8.131807599,0.073591019,16306337.6,36066644.72,80823445,6,81263071,40631535.5,57461654.42,81263061,10,81531688,40765844.0,57029890.07,81092066,439622,0,24,24,0.036795509,0.036795509,62,281,108.7142857,78.07414059,6095.571429,0,0,0,0,1,126.8333333,74.0,147.0,-1,3,439622.0,0.0,439622,439622,80823445.0,0.0,80823445,80823445,1
38523,222833,2,1,106,62,53,53,53.0,0.0,62,62,62.0,0.0,753.9278294,13.46299695,111416.5,157553.9975,222824,9,9,9.0,0.0,9,9,0,0.0,0.0,0,0,0,16,8,8.975331302,4.487665651,53,62,57.5,5.196152423,27.0,0,0,0,0,0,76.66666667,53.0,62.0,-1,2,0.0,0.0,0,0,0.0,0.0,0,0,1
38524,32176796,1,5,154,1182,154,154,154.0,0.0,489,49,236.4,231.7623783,41.52060385,0.186469778,6435359.2,14221484.37,31875162,9,0,0.0,0.0,0,0,32176796,8044199.0,15980245.55,32014292,9,0,8,40,0.031078296,0.155391481,49,489,206.0,196.7146834,38696.66667,0,0,0,0,5,240.3333333,154.0,236.4,-1,1,162494.0,0.0,162494,162494,31875162.0,0.0,31875162,31875162,1
38525,189159,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,3695.303951,15.85967361,94579.5,133738.6411,189147,12,0,0.0,0.0,0,0,189159,94579.5,133738.6411,189147,12,0,0,24,0.0,15.85967361,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38526,31387993,1,5,154,1150,154,154,154.0,0.0,473,49,230.0,223.0448385,41.54454858,0.191155898,6277598.6,13878152.75,31103150,8,0,0.0,0.0,0,0,31387993,7846998.25,15559299.21,31185508,8,0,8,40,0.031859316,0.159296582,49,473,201.4285714,189.0474871,35738.95238,0,0,0,0,5,235.0,154.0,230.0,-1,1,202477.0,0.0,202477,202477,31103150.0,0.0,31103150,31103150,1
38527,104079952,11,1,424,8,64,8,38.54545455,29.2450462,8,8,8.0,0.0,4.150655258,0.115295979,9461813.818,20856298.86,51654452,8,104079943,10407994.3,21734186.32,51654452,8,0,0.0,0.0,0,0,0,88,8,0.105687981,0.009607998,8,64,33.84615385,29.05697321,844.3076923,0,0,0,0,0,36.66666667,38.54545455,8.0,-1,11,304520.0,21935.86657,320031,289009,51645030.5,13324.01308,51654452,51635609,1
38528,194846,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,3587.448549,15.39677489,97423.0,137762.7858,194836,10,0,0.0,0.0,0,0,194846,97423.0,137762.7858,194836,10,0,0,24,0.0,15.39677489,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
38529,90502605,9,7,269,242,54,23,29.88888889,13.66971511,59,23,34.57142857,11.28209707,5.646246315,0.176790491,6033507.0,10775477.28,29545184,9,90030134,11253766.75,14829875.59,30013180,9,90502605,15083767.5,13172628.1,30014024,468006,0,72,56,0.099444651,0.07734584,23,59,31.41176471,12.29867281,151.2573529,0,0,0,0,0,33.375,29.88888889,34.57142857,-1,9,1380831.0,1580337.068,3205647,468006,21471910.0,10347234.03,29545184,6472203,1
38530,304226,0,3,0,699,0,0,0.0,0.0,298,103,233.0,112.5833025,2297.633996,9.861090111,152113.0,215106.1255,304216,10,0,0.0,0.0,0,0,304226,152113.0,215106.1255,304216,10,0,0,24,0.0,9.861090111,103,298,200.5,112.5833025,12675.0,0,0,0,0,0,267.3333333,0.0,233.0,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
